Review,Actual,predicted
Beef sticks and honey - what a great combination! The Ole Smokies beef sticks are full of flavor. Adding honey gives them a little twist of sweetness that just puts them over the top. The Honey Stung Ole' Smokies are always a favorite with our friends; the saddlebag pack is a perfect take-along to football parties.,1,1
"This is the first time I've used the coconut oil from Manila Coco Factory and I was so pleased with the taste, smell and overall incredible quality that I will buy more and recommend it to my family and friends.  I am so glad I tried it. I have been using coconut oil for several years and it has changed my life and health.  This oil ranks high in my book. Also, I liked ordering this product through amazon because they make it fast, easy and painless. Thank you for having this product on your site Amazon.",1,1
"I've now tried several of the Switch drinks. They're not bad, for a carbonated juice drink, especially. This, actually, was one of the better flavors I've tried. It's got a nice orange juice type flavor that I enjoyed. Ultimately, these drinks remind me of Apple Beer, which is essentially carbonated apple juice. I love that drink, and think Switch could try an apple version of their product. I'm sure I'd love it as well...<br /><br />That being said, give it a try. It will quench your thirst, and I'm sure it'll do well in the marketplace. It fills a void where very few drink manufacturers have entered.",1,1
"The breeder of my puppy uses this, and I continued to feed with this supplement. Dog loves the taste, and makes her boring dry food more interesting- she gobbles it up. I notice her coat is beautiful. Good ingredients. I would recommend this.",1,1
I have a Waring belgian waffle maker and was looking for a good batter to use. I tried this based on reviews and with add my strong recommendation for this mix.<br /><br />It was very easy to make and the waffles had a wonderful flavor ... loved the malt flavor that came through.<br /><br />I will definitely be buying more when the current mix runs out.,1,1
I am very pleased with this product and would definitely recommend it.  All 3 of my dogs (2 Jack Russells and 1 dachshund) enjoy Newman's Own Dog Food and I liked knowing it was organic.  The kibbles are a perfect size for easy chewing.  My dogs enjoyed Newman's Own for about 3 months but then only nibbled on it so I decided to alternate it each month with another dog food to give my dogs some variety.,1,1
"Our cocker spaniel is now nearly 10 years old, and the solid gold food I'd been feeding him suddenly changed its formulation over a year ago(with no notice on the packaging), and he became subject to unexplained stomach upsets.  After the contaminated food scare even tho Solid Gold was not recalled, I decided to switch, and this formulation is perfect for him to not gain too much weight.  Newman's own is a brand I totally trust and have bought snacks for my human baby as well for years.  After a year on this food, my dog is doing fine, but I do notice a need to supplement with fish oil for a healthier coat.  That may be age related as well.  But the stomach upsets have stopped.  And I feel better knowing I am not exposing him to additional pesticides and hormones by going mostly organic with this formula.",1,1
"We found this on our recent trip to England and had to find it as soon as we got home.<br />It's a standard for the Brits, and for us now too.  It's been around FOREVER.<br />You can use it in so many ways; pies, trifle, donuts,<br />cakes, by itself with fresh fruit and whipped cream, or even on french toast!",1,1
These K-Cups have damaged something causing the water to not come through my already made K-Cups. I now have to put a ready made in and puncture it then open it and turn the K-Cup and puncture it again for the water to come through. I think the material in the disposable K-Cup is too heavy and damages the needle on the bottom.,0,1
"The package arrived with all the cans inside of a cardboard tray that was shrink wrapped.  There was no damage to the cans and they tasted just fine.<br /><br />As far as V-8 itself...<br /><br />I enjoy using V-8 as a meal replacement (replacing a greasy breakfast).  Think of it as tomato soup with a little less flavoring.  It was an acquired taste for me that I have since come to enjoy.  If you find that the original is a bit on the bland side, you can try the spicy flavor as a nice alternative.  The only drawback is that spicy has a bit more sodium.",1,1
"This coffee tastes pretty good, and I like the fact that it's organic (coffee has one of he highest rates of pesticides).  However, each time I use Subscribe & Save, unfortunately, the price seems to get raised substantially a few weeks later, which is why I had to cancel my subscription to this.",1,1
"A few years ago, going Gluten Free was really difficult. I missed the basic things I loved to eat and pancakes were certainly one of them. I tried other mixes but the batters were very dry and required items to moisten them such as fruit, etc. But Bisquick's GF pancake mix was surprisingly good! It is a great alternative to the real thing. Certainly all of us Gluten Sensitives out there know it will never be that delicious stack of buttermilk pancakes like we once knew, but I'm happy to know there's a great alternative. :)",1,1
If you haven't tried the Stephens Candycane cocoa you need to try it  but only if you like chocolate and mint flavors.  It's great tasting.  The only problem is that I want it year around and it is only available in stores at Christmas.,1,1
